LOAN_ID,PD_RISK_RATING,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
ZZZ0007361,5,C&I,0.622186529,0.274891741,891291.9831,0.497749223,0.089359295,104.0605471,0.861057372,7.668978607,1.202436884,1.58061502,0.461054351,C,R567,Yes
ZZZ0007362,3,CRE Permanent,,0.176046273,994559.6627,0.208420713,0.74858555,94.99411618,0.93152276,4.136059198,2.753194647,1.12780825,0.083860619,A,Z009,No
ZZZ0007363,3,CRE Permanent,0.171531899,0.572024231,876024.2157,0.137225519,0.920362173,102.2498626,0.383100881,-5.824551027,2.123940891,1.085622187,0.306881845,B,T982,Yes
ZZZ0007364,5,C&I,0.232815158,0.12138008,940028.061,0.186252126,0.976444823,96.95376223,0.81611933,-13.7999132,0.771113871,1.09529295,0.882887523,B,Y237,Yes
ZZZ0007365,2,CRE Construction,0.257953575,0.146326035,1109933.016,0.20636286,0.559821139,81.86171615,0.223714716,5.13067772,0.408184066,1.088833423,0.888853893,C,T982,No
ZZZ0007366,2,C&I,0.605161647,0.695575546,1147012.556,0.484129317,0.995670537,104.9416492,0.662176069,6.592109245,0.230074982,1.038756479,0.510793932,B,R567,No
ZZZ0007367,1,CRE Permanent,0.240547637,0.095534435,1099227.01,0.19243811,0.895936152,108.7905684,0.898040596,-1.880202119,1.432911604,1.093901557,0.418952171,C,T982,Yes
ZZZ0007368,8,CRE Permanent,0.27946971,0.286134802,841881.8039,0.223575768,0.227245491,111.1173347,0.518127274,6.025903413,0.484707423,1.249370168,0.82546661,A,Y237,Yes
ZZZ0007369,1,C&I,0.160502149,0.998657625,958684.9378,0.128401719,0.300602053,93.67906149,0.450899331,0.402237903,0.868837024,1.001317912,0.252677018,C,X456,No
ZZZ0007370,1,C&I,0.392207906,0.739044429,959942.901,0.313766325,0.16046578,90.772833,0.349653943,2.250220562,0.274231142,1.088486917,0.241038011,B,T982,No
ZZZ0007371,2,C&I,0.823671982,0.2080255,1077298.655,0.658937586,0.519203961,100.1081223,0.363287458,-4.755401001,1.050648062,1.092411267,0.770899543,B,R567,No
ZZZ0007372,6,C&I,,0.328316496,760719.678,0.110646147,0.180015214,94.89477718,0.568311272,-8.599001769,1.367891221,1.310549439,0.217940326,A,Y237,No
ZZZ0007373,1,CRE Permanent,0.82000706,0.886220741,1017633.26,0.656005648,0.753399028,104.0632007,0.469364318,-8.373887548,0.659741637,1.046156195,0.688580401,A,Y237,Yes
ZZZ0007374,9,C&I,0.910279256,0.09650904,771478.6386,0.728223405,0.453633745,112.5812578,0.298192168,-6.044142127,0.982957804,1.05529949,0.603609363,A,X456,No
ZZZ0007375,9,CRE Permanent,0.796212129,0.699503533,714838.3204,0.636969703,0.359002308,97.50495897,0.974947646,-2.834310996,1.804391812,1.009652666,0.964335961,C,T982,Yes
ZZZ0007376,6,CRE Permanent,0.997232761,0.139016555,,0.797786208,0.974364849,87.33146855,0.096431949,-0.559280741,0.320972906,1.20097624,0.480955461,C,Y237,No
ZZZ0007377,2,CRE Permanent,0.274904057,0.590656698,959305.3576,0.219923246,0.938330673,108.0089162,0.179740908,-4.653522739,0.355930355,1.35772433,0.204399763,A,T982,No
ZZZ0007378,4,CRE Permanent,,0.853915953,769911.9828,0.004824715,0.935778478,101.2898578,0.711288066,2.389424627,0.647169217,1.107230266,0.03734393,B,Y237,No
ZZZ0007379,4,C&I,0.435225062,0.929983839,902626.4583,0.34818005,0.175848729,95.50580515,0.095031226,-2.022739211,0.966866527,1.160942838,0.45928873,B,Y237,No
ZZZ0007380,1,CRE Permanent,0.52619167,0.812300998,1100498.798,0.420953336,0.892429498,101.2415539,0.411159372,6.693246663,0.915702514,1.008873074,0.593973082,B,X456,Yes
ZZZ0007381,1,C&I,0.671686885,0.00982571,,0.537349508,0.814566975,87.89276378,0.27516193,-7.512745626,0.30931878,1.019245504,0.851522701,A,R567,Yes
ZZZ0007382,3,C&I,0.519304724,0.045574341,954273.2617,0.415443779,0.8521044,99.67714342,0.51688253,0.256877343,0.248624279,1.064817419,0.188566108,B,Z009,Yes
ZZZ0007383,1,CRE Permanent,0.818623977,0.824591672,1017658.525,0.654899181,0.784270957,85.97726731,0.335905819,-4.854074527,0.846911872,1.06261544,0.111162086,A,Z009,No
ZZZ0007384,8,C&I,0.892863977,0.562127049,865012.1878,0.714291182,0.116751876,101.102388,0.213648636,-13.76142487,0.308305757,1.184344282,0.470103816,A,Y237,Yes
ZZZ0007385,5,CRE Construction,0.48844864,0.581018643,950282.8341,0.390758912,0.851333576,104.5507324,0.681526257,-13.76085008,0.738973055,1.115470106,0.78115245,B,Y237,No
ZZZ0007386,5,C&I,0.754714355,0.496684192,941255.1377,0.603771484,0.239772374,88.47548965,0.01814939,-9.147324958,0.863478372,1.049225464,0.435601219,A,Y237,No
ZZZ0007387,1,C&I,0.372072103,0.709845193,1020978.259,0.297657683,0.045206944,96.10139894,0.46726362,-1.277082171,0.814285653,1.219919482,0.318867186,C,R567,Yes
ZZZ0007388,2,C&I,,0.246434917,1065666.519,0.237037172,0.053331636,102.4374665,0.13014299,-3.862285217,0.572374575,1.036763251,0.82210621,C,T982,Yes
ZZZ0007389,1,CRE Construction,0.010333202,0.597590015,1104584.887,0.008266561,0.975203657,112.9786192,0.875633684,-3.893873491,16.91671945,1.036232909,0.245376729,B,Y237,Yes
ZZZ0007390,2,CRE Permanent,0.510679196,0.492545798,1059084.783,0.408543357,0.972016933,114.2453168,0.670675927,7.189307513,1.925152377,1.025586306,0.696405472,A,Y237,Yes
ZZZ0007391,4,C&I,0.419679776,0.545360532,920405.8221,0.335743821,0.442460173,100.1313978,0.729993505,-2.20897335,6.864694974,1.381380926,0.232641176,B,X456,No
ZZZ0007392,4,CRE Permanent,,0.641038016,975709.2297,0.572107622,0.347520962,102.107545,0.252184837,3.337026756,2.625021718,2.213964152,0.571005583,A,Z009,No
ZZZ0007393,4,C&I,0.216465017,0.22289918,,0.173172013,0.404115433,117.9668,0.940811084,-8.829003044,2.082585507,1.070492663,0.130608007,B,X456,Yes
ZZZ0007394,2,CRE Permanent,0.048423339,0.799368611,1111249.392,0.038738672,0.103128501,111.2587872,0.47125114,12.6751137,0.247555081,1.177768967,0.193636909,A,Y237,No
ZZZ0007395,4,CRE Construction,0.673237591,0.072040266,1035139.107,0.538590073,0.418669512,100.4658442,0.595198245,-3.142649341,1.552803741,2.093129594,0.41794448,C,T982,No
ZZZ0007396,5,CRE Construction,0.521377968,0.726115121,863297.3535,0.417102375,0.119192154,97.69702139,0.292398745,-9.382455842,2.173296778,1.081934499,0.246030243,B,Y237,No
ZZZ0007397,1,CRE Permanent,0.322614056,0.362533344,1200685.884,0.258091245,0.077266076,95.49826925,0.501321592,2.550501941,2.335445149,1.056433339,0.91053795,A,X456,Yes
ZZZ0007398,1,CRE Permanent,0.465132796,0.511129298,997274.6371,0.372106237,0.721220241,97.21939536,0.507450838,1.085226251,1.910277076,1.01719337,0.226385368,C,X456,No
ZZZ0007399,2,CRE Construction,0.730455349,0.910797075,1028913.765,0.584364279,0.330539409,122.8784171,0.089881019,-0.546246594,1.053282822,1.014302872,0.190956053,B,Y237,No
ZZZ0007400,5,CRE Construction,0.873696703,0.680242605,978505.8939,0.698957362,0.841459878,96.93894588,0.124565314,-4.62593102,0.437830772,1.020230456,0.938314004,A,X456,No
ZZZ0007401,3,CRE Permanent,0.408174444,0.323408428,980694.9062,0.326539556,0.020164183,102.8789098,0.110665942,-3.044836791,1.164984819,1.240348662,0.295006456,A,X456,No
ZZZ0007402,1,C&I,0.689585349,0.794063815,1041696.079,0.551668279,0.980230164,104.1587287,0.77166169,3.494267475,2.082304099,1.051327777,0.33722135,C,X456,No
ZZZ0007403,8,C&I,0.208873051,0.50005154,792248.5037,0.167098441,0.818012185,100.9838714,0.618870272,-1.916572351,0.223804844,1.099491308,0.335479401,A,R567,Yes
ZZZ0007404,6,CRE Construction,0.270000057,0.101003394,890707.8441,0.216000046,0.046763085,93.12009737,0.097992925,1.756295854,0.26636783,1.006969473,0.331772044,C,T982,Yes
ZZZ0007405,2,CRE Permanent,0.016234745,0.755043104,1037972.338,0.012987796,0.604310484,81.66972502,0.67885848,-10.85928577,4.561262884,1.021527294,0.590339396,B,R567,Yes
ZZZ0007406,1,CRE Permanent,0.792686143,0.462318712,1095584.685,0.634148914,0.498063665,100.6757363,0.41090719,-6.561356982,2.625655791,1.020761328,0.393700983,A,Z009,No
ZZZ0007407,2,C&I,0.19122246,0.872825121,1211316.535,0.152977968,0.633731136,99.47303574,0.995483415,-1.369196097,0.254581904,1.013875647,0.637987793,C,X456,No
ZZZ0007408,1,CRE Permanent,0.138189915,0.78537504,963614.5695,0.110551932,0.342154694,110.7168647,0.743526763,-5.252556146,2.074215564,1.007473317,0.175469467,C,Z009,Yes
ZZZ0007409,1,C&I,0.658780314,0.772794334,1034113.71,0.527024251,0.841903881,103.9495524,0.402912896,5.176057117,2.009058435,1.11414594,0.231965106,C,X456,Yes
ZZZ0007410,2,CRE Construction,,0.864531053,,0.68134081,0.896055764,83.08884834,0.653186973,-0.754622853,0.667180856,1.172584645,0.402604118,B,R567,No
ZZZ0007411,1,CRE Permanent,0.321113351,0.462051866,1073277.385,0.256890681,0.550081337,114.198298,0.207728635,5.299011786,0.435424108,1.095401814,0.190430261,C,Y237,Yes
ZZZ0007412,3,C&I,0.972324983,0.348586707,999387.7874,0.777859986,0.152052014,98.12126846,0.143800652,-11.85255628,0.249513203,1.082035739,0.156608693,B,R567,No
ZZZ0007413,1,CRE Permanent,,0.488659729,1101066.026,0.513293703,0.405613487,88.7793746,0.243149065,-6.938467573,0.593850336,1.110786279,0.543453505,B,T982,Yes
ZZZ0007414,4,CRE Construction,,0.690355329,898229.8124,0.709826023,0.707561008,86.16199316,0.109593765,-2.360640841,0.807890875,1.233282026,0.483561224,A,T982,No
ZZZ0007415,1,C&I,0.005923729,0.706016986,970849.8674,0.004738983,0.99644226,111.7924279,0.309628342,3.846769258,0.593048195,1.079339494,0.06411737,B,X456,No
ZZZ0007416,7,CRE Permanent,0.830087042,0.108202698,920245.1995,0.664069634,0.333656161,97.0644311,0.23064819,-5.120043207,0.735622872,1.06646672,0.830021483,C,Z009,No
ZZZ0007417,5,CRE Permanent,0.554863471,0.231175079,972958.0465,0.443890776,0.438441491,88.53728744,0.458553791,-4.815041736,0.200109812,1.224149024,0.180130421,B,X456,No
ZZZ0007418,6,C&I,0.60540543,0.231710805,868974.0027,0.484324344,0.854841942,91.607562,0.561888268,1.140381755,0.123473867,1.002330396,0.760480428,C,T982,Yes
ZZZ0007419,2,CRE Construction,0.409060316,0.704096038,1014837.227,0.327248253,0.088725699,105.1755343,0.599514916,-4.14487348,2.266733557,2.178836407,0.853536098,A,T982,Yes
ZZZ0007420,2,CRE Construction,,0.077051374,1108161.47,0.25159121,0.004614056,93.77003042,0.139212476,-10.59965687,1.007918238,1.025606642,0.870990974,B,T982,Yes
ZZZ0007421,5,CRE Construction,0.381836563,0.247952005,883184.1433,0.30546925,0.339659015,100.1498869,0.510429509,-1.487069717,1.193367398,1.03883537,0.237449544,C,Z009,No
ZZZ0007422,1,C&I,0.342634552,0.586608141,1066361.094,0.274107642,0.489633197,87.60657067,0.96418675,0.226086584,0.328345493,1.085698489,0.707247394,A,Z009,No
ZZZ0007423,1,CRE Construction,0.858729971,0.764845834,1080554.378,0.686983977,0.003267535,106.2474982,0.933129397,-3.763296909,2.365161576,1.20292458,0.851930161,A,Z009,Yes
ZZZ0007424,5,CRE Construction,0.212481998,0.050396602,949242.9553,0.169985599,0.734718207,83.81386021,0.379639545,-1.121507108,0.484550112,1.021778395,0.472829339,C,Z009,No
ZZZ0007425,7,CRE Construction,0.630971058,0.449540008,811774.3959,0.504776846,0.928820202,106.3662372,0.046353433,3.921408489,2.112854729,1.276790509,0.803066409,A,Y237,No
ZZZ0007426,2,C&I,0.110479984,0.463675534,1057444.356,0.088383987,0.977237167,98.6882767,0.216915746,4.210690931,1.101672933,1.417195382,0.222053236,A,X456,Yes
ZZZ0007427,1,CRE Permanent,0.57289822,0.482308111,1185887.515,0.458318576,0.303643383,106.0634522,0.708048951,-9.708984709,0.471755682,1.152489822,0.98993576,A,Y237,No
ZZZ0007428,2,CRE Construction,0.108458864,0.540538483,1004723.388,0.086767091,0.646735201,110.1175461,0.072337141,2.663387707,1.226846889,1.027999348,0.104774839,B,R567,No
ZZZ0007429,1,CRE Construction,0.978037267,0.649157027,1020075.471,0.782429813,0.549374179,97.00255312,0.669651278,3.950840351,0.330976322,1.042553205,0.115544473,A,T982,Yes
ZZZ0007430,1,CRE Construction,0.523533897,0.827921973,1042598.07,0.418827118,0.172081272,90.58500417,0.238398953,-3.063463643,0.409366648,1.189765302,0.880620101,C,Z009,No
ZZZ0007431,2,CRE Construction,0.416709929,0.737872619,1052176.755,0.333367944,0.255079524,95.95017645,0.766118021,1.510523141,0.579996213,1.04854875,0.054516851,B,R567,Yes
ZZZ0007432,2,CRE Construction,0.026858366,0.833493935,973227.918,0.021486693,0.067625076,98.44154839,0.250906432,8.203196321,4.81727806,1.023028864,0.335836388,B,T982,No
ZZZ0007433,2,CRE Permanent,0.758840777,0.573309038,1110894.683,0.607072621,0.990844425,112.5129357,0.355142918,1.666087243,2.428194085,1.109573024,0.001546664,B,T982,No
ZZZ0007434,4,C&I,0.53765896,0.342193889,909568.0958,0.430127168,0.474077567,119.766206,0.351070018,-4.135296322,1.210962191,1.095331033,0.91557056,C,T982,Yes
ZZZ0007435,5,C&I,0.364623556,0.380683844,975584.3757,0.291698845,0.200599707,100.823603,0.09717002,-3.853997224,0.694619334,1.042983923,0.971896668,A,Z009,No
ZZZ0007436,2,C&I,0.158365758,0.449227017,1002372.33,0.126692606,0.161176256,110.6449139,0.22211233,2.071335279,0.228599827,1.213817394,0.602573323,A,T982,No
ZZZ0007437,5,CRE Permanent,0.295804231,0.040842554,,0.236643385,0.858534204,98.34627325,0.882400103,8.102386492,7.365412136,1.045374178,0.143449501,B,R567,No
ZZZ0007438,2,CRE Construction,0.506914937,0.875785862,967684.7235,0.40553195,0.826172619,109.4996111,0.441154033,3.287557655,1.090909712,1.011974661,0.694734019,B,R567,Yes
ZZZ0007439,5,C&I,0.801838874,0.013343259,926812.7647,0.641471099,0.259971818,102.1223128,0.386213796,-1.232019869,0.544059137,1.306434115,0.933754912,C,Z009,No
ZZZ0007440,2,CRE Permanent,0.911698682,0.723432631,1036364.98,0.729358946,0.852330677,93.90854896,0.99422211,-2.289353649,0.43786006,1.094767106,0.35235803,C,Z009,Yes
ZZZ0007441,1,CRE Construction,,0.428288958,1099595.721,0.352902088,0.774292632,94.48707165,0.332569411,1.596878614,0.973671385,1.347377973,0.279013251,A,Y237,No
ZZZ0007442,1,CRE Permanent,0.257840857,0.363495931,1054233.907,0.206272686,0.542206398,110.7384512,0.710349489,-11.11764551,1.458600796,1.153095013,0.594503321,A,X456,Yes
ZZZ0007443,1,CRE Construction,0.233376387,0.572854585,1084287.088,0.186701109,0.850479838,99.06886911,0.948615373,3.973439007,1.495167476,1.130657544,0.158806581,B,Z009,No
ZZZ0007444,5,CRE Permanent,0.747782512,0.042351675,1061932.36,0.598226009,0.30755456,99.96556241,0.703071381,1.724340164,0.536669915,1.205163779,0.092474423,C,Z009,Yes
ZZZ0007445,2,CRE Construction,,0.78134521,933834.0969,0.297500642,0.654694011,106.7644974,0.133016234,6.904946007,1.539206352,1.06526299,0.613382375,A,T982,No
ZZZ0007446,5,C&I,0.605355926,0.406992148,954732.3505,0.484284741,0.788230153,108.4762299,0.142958836,-8.028529413,1.979786008,1.305196217,0.423130948,B,R567,Yes
ZZZ0007447,1,CRE Permanent,0.427414008,0.785836975,1015873.261,0.341931206,0.166136181,91.76007488,0.580833837,-1.550005417,0.711798984,1.109664514,0.445509763,C,Y237,Yes
ZZZ0007448,4,C&I,0.890428872,0.031107502,1033324.224,0.712343098,0.222694494,97.65393633,0.538055576,4.85934167,1.380663723,1.067822553,0.949454718,A,Z009,Yes
ZZZ0007449,6,C&I,0.685561072,0.607274368,835706.8425,0.548448858,0.417356452,79.59062608,0.778708757,4.44233809,0.261682288,1.030406411,0.469756153,B,X456,No
ZZZ0007450,1,CRE Construction,0.09498714,0.304422301,1073774.745,0.075989712,0.153611709,95.74939229,0.339132597,15.97363961,4.806578551,1.037584432,0.96906931,C,R567,No
ZZZ0007451,2,CRE Construction,0.505637733,0.209414715,1052409.286,0.404510187,0.968001722,98.28247027,0.039387928,-1.735281611,11.46857787,1.463450153,0.911695654,B,R567,No
ZZZ0007452,2,CRE Construction,,0.02330159,,0.12064011,0.561463825,99.81179887,0.472947401,1.496267771,0.866151479,1.126827124,0.826943159,C,Y237,No
ZZZ0007453,1,CRE Permanent,0.549146982,0.64661718,1023882.411,0.439317585,0.361262584,104.0907259,0.278042493,-1.306078713,1.107577736,1.170485979,0.33195221,C,Y237,No
ZZZ0007454,2,CRE Permanent,0.1489983,0.75942092,1102499.991,0.11919864,0.452819815,93.82373751,0.074560517,9.437577179,0.203198277,1.238430106,0.394973965,A,T982,No
ZZZ0007455,7,CRE Permanent,0.966928348,0.039517932,894452.4339,0.773542679,0.937244211,120.9719099,0.928052544,-0.71615844,3.876696582,1.118147277,0.531406129,B,T982,No
ZZZ0007456,3,CRE Construction,0.760137374,0.510898976,1004966.743,0.608109899,0.790125598,107.880707,0.692581934,-0.200426729,3.084867452,1.000330239,0.175085372,A,Y237,No
ZZZ0007457,2,C&I,,0.748195743,967124.5789,0.031088831,0.737436812,85.90634312,0.3245796,-0.098254251,1.112912684,1.197993736,0.112296019,C,R567,No
ZZZ0007458,1,CRE Permanent,,0.817003015,1073210.598,0.750480022,0.037153967,98.64064734,0.492255913,-2.437643716,1.040924751,1.98129691,0.805384861,B,Z009,Yes
ZZZ0007459,1,CRE Permanent,0.359033111,0.158745251,1161137.175,0.287226489,0.236229346,91.53491405,0.591868458,-8.515727966,0.247887595,1.018714348,0.285533367,B,T982,Yes
ZZZ0007460,2,CRE Construction,,0.999968516,1006950.317,0.301208163,0.781801277,86.70198463,0.238376383,4.061633006,4.2783209,1.08859277,0.228736636,A,Z009,No
ZZZ0007461,3,C&I,0.458440671,0.94856592,910993.8795,0.366752537,0.484386042,77.1637483,0.83642009,0.134273203,0.815557197,1.019665535,0.663638225,A,Z009,No
ZZZ0007462,2,CRE Construction,0.132636558,0.790897303,921879.9062,0.106109246,0.606688504,123.7774926,0.58059097,1.516807045,1.257734529,1.148255593,0.684943696,A,Y237,No
ZZZ0007463,1,CRE Construction,0.084510638,0.575249669,1009059.611,0.06760851,0.449529229,99.39001781,0.1374418,-0.208302639,0.522050658,1.035440222,0.86289162,A,R567,No
ZZZ0007464,4,CRE Permanent,0.649512597,0.313804622,962653.9468,0.519610078,0.014353151,107.5535825,0.466833784,7.959102116,0.474068841,1.123331334,0.797532288,A,R567,Yes
ZZZ0007465,1,C&I,0.995297397,0.191811219,,0.796237918,0.441601437,92.81015142,0.803285127,-5.051210638,0.710889966,1.305076466,0.218766484,A,X456,No
ZZZ0007466,1,C&I,0.469956513,0.506888644,1011860.025,0.375965211,0.853504746,98.3758289,0.900554165,-9.858781232,1.294214279,1.013864473,0.192437755,A,Z009,No
ZZZ0007467,4,CRE Permanent,0.299594868,0.535431381,956748.1722,0.239675895,0.408805666,96.10970886,0.366291659,-6.453246449,0.49290525,1.094427925,0.240237899,B,T982,No
ZZZ0007468,2,C&I,0.661857269,0.672455942,1036068.236,0.529485815,0.081382649,89.57521662,0.901011833,4.005165245,0.104984333,1.094780779,0.659925434,C,X456,Yes
ZZZ0007469,1,CRE Permanent,0.848202932,0.391984635,1224810.134,0.678562345,0.642216488,101.5326199,0.187564825,4.240715543,0.952484514,1.083762322,0.700815526,B,T982,Yes
ZZZ0007470,5,CRE Permanent,0.449469917,0.118388708,968345.9128,0.359575933,0.918859222,110.3940121,0.13645205,-4.588509153,1.68951045,1.001147935,0.226120485,B,Z009,Yes
ZZZ0007471,5,CRE Permanent,0.296329829,0.124466633,928213.4112,0.237063864,0.290826886,99.05327404,0.753771579,5.79877217,1.030576963,1.556555472,0.018305607,A,T982,No
ZZZ0007472,3,C&I,0.648530525,0.589738082,,0.51882442,0.864187778,80.00587907,0.82757241,-2.230123893,0.920045445,1.071889486,0.087851637,B,X456,Yes
ZZZ0007473,2,CRE Permanent,0.220779698,0.568275062,1074839.725,0.176623758,0.777143755,94.13915228,0.739987046,5.756873546,0.105828197,1.271629877,0.495049681,B,Y237,Yes
ZZZ0007474,1,C&I,0.588500255,0.570051532,1188066.676,0.470800204,0.578702756,106.5119867,0.067795839,-1.235428903,4.051080729,1.034816226,0.17261931,A,R567,Yes
ZZZ0007475,1,CRE Construction,0.158274428,0.417694163,,0.126619543,0.796579344,89.5678837,0.928943821,3.445201886,0.271993468,1.211663578,0.064928379,B,R567,Yes
ZZZ0007476,2,C&I,0.131152072,0.870487532,1188790.746,0.104921657,0.241059643,123.9969575,0.535364071,5.218083696,0.029949639,1.100087047,0.325090111,B,R567,Yes
ZZZ0007477,2,C&I,0.145725549,0.248411254,1075659.145,0.116580439,0.01900539,82.93917387,0.235203965,-3.580510397,0.066744481,1.050324461,0.369427363,A,T982,Yes
ZZZ0007478,5,CRE Permanent,0.87594073,0.862926423,959872.644,0.700752584,0.67388575,108.5629925,0.6628391,-0.886348706,4.40689004,1.150749001,0.850345304,C,X456,Yes
ZZZ0007479,1,C&I,0.003831479,0.489041632,1066871.148,0.003065183,0.920748636,120.1942431,0.093177503,0.968342393,1.209757914,1.002707433,0.926663716,B,Y237,Yes
ZZZ0007480,1,CRE Permanent,0.024517678,0.115489244,1092831.536,0.019614142,0.019906586,96.36875922,0.906841387,-3.427608959,1.204543702,1.19090212,0.162849489,C,X456,No
ZZZ0007481,2,CRE Construction,0.783964981,0.265662926,1159256.813,0.627171985,0.190145186,95.84561459,0.506454006,-16.20196625,2.830583442,1.045716582,0.856674716,B,T982,Yes
ZZZ0007482,5,C&I,0.998708838,0.118506349,,0.798967071,0.640180061,91.30459083,0.323655692,-2.956572886,1.14406298,1.201078763,0.203550324,C,Z009,No
ZZZ0007483,4,CRE Permanent,0.334517177,0.165236132,974859.4328,0.267613741,0.958552115,99.70247265,0.35643307,4.128684591,0.158772431,1.132898885,0.267823674,B,R567,Yes
ZZZ0007484,2,CRE Permanent,0.096329356,0.96513819,993875.0766,0.077063485,0.265763603,106.1184392,0.73993557,1.508798413,1.667072658,1.050829792,0.969539549,B,X456,No
ZZZ0007485,2,CRE Permanent,0.572080026,0.892828131,1026364.403,0.457664021,0.123594023,94.0054065,0.827294657,7.473463192,3.088822157,1.150826887,0.967022154,B,Y237,Yes
ZZZ0007486,5,C&I,0.513407726,0.1365226,1034734.108,0.410726181,0.300782273,85.49338236,0.565837011,-0.152956488,0.354304214,1.340599221,0.256148006,A,X456,Yes
ZZZ0007487,1,CRE Permanent,0.383299206,0.171387641,1074901.135,0.306639365,0.311668256,92.60708152,0.704240462,7.114971622,1.075992203,1.229570302,0.689958427,B,X456,Yes
ZZZ0007488,1,CRE Construction,0.049670762,0.663658683,1014478.611,0.03973661,0.698262388,112.6710503,0.745746735,-3.073098914,0.586991996,1.113013742,0.072243895,B,Z009,Yes
ZZZ0007489,3,CRE Permanent,0.582116222,0.002116807,1014313.318,0.465692978,0.008508241,100.2301743,0.19554993,-2.360591724,1.381743311,1.130287107,0.300393425,A,Z009,No
ZZZ0007490,5,C&I,0.326118157,0.361142101,964639.2847,0.260894526,0.038177817,103.5881821,0.268324211,0.120996742,0.907234524,2.080833076,0.357558261,A,Z009,Yes
ZZZ0007491,2,CRE Permanent,0.181268947,0.970941304,1104761.78,0.145015158,0.636139874,101.7869607,0.86331585,7.164931764,0.680050096,1.077791668,0.897017475,C,Y237,No
ZZZ0007492,8,C&I,,0.052931751,782550.1007,0.670080041,0.75250625,84.55337465,0.913512332,-4.660834281,2.036568909,1.051690535,0.070800245,C,Y237,No
ZZZ0007493,5,C&I,0.411679617,0.492786858,962290.0991,0.329343694,0.175455676,103.7626363,0.802984233,-8.272548098,0.333543104,1.102168309,0.237391756,C,X456,Yes
ZZZ0007494,4,CRE Construction,0.302057721,0.36051954,946344.1521,0.241646177,0.915455045,92.51914841,0.492053921,4.395153594,0.294238423,1.057640831,0.946313147,B,X456,No
ZZZ0007495,2,CRE Permanent,0.684305216,0.754690355,1147525.272,0.547444173,0.704746712,94.27909187,0.197152045,-7.338080329,0.455697906,1.023286845,0.156458415,C,T982,Yes
ZZZ0007496,1,C&I,,0.530246323,1166540.157,0.537192407,0.547051298,100.0757658,0.040886828,3.994080108,2.598255541,1.025765965,0.90914037,C,Y237,No
ZZZ0007497,4,C&I,,0.972245051,902146.0876,0.537867795,0.585889447,110.9720359,0.912627697,8.023041313,1.834945766,1.02556246,0.231306796,C,Z009,Yes
ZZZ0007498,4,CRE Construction,0.988315825,0.281185222,975843.7131,0.79065266,0.971714653,105.7499604,0.385619687,2.141677235,1.159319866,1.037685611,0.452899398,A,X456,Yes
ZZZ0007499,4,C&I,0.47831419,0.244687551,1014930.634,0.382651352,0.574919862,88.63110386,0.077070265,-3.263952265,2.064696233,1.20242883,0.126284743,C,R567,Yes
ZZZ0007500,2,CRE Permanent,0.790197494,0.541796164,1041375.342,0.632157995,0.902350317,95.82986924,0.580214283,0.387215943,2.048137962,1.001491496,0.694698924,A,R567,No
ZZZ0007501,2,C&I,0.051172141,0.775739912,1149597.613,0.040937712,0.69442911,112.8867072,0.052443653,5.556730984,0.965836958,1.00739437,0.226383252,B,Y237,Yes
ZZZ0007502,1,C&I,0.641990253,0.97925111,1013518.544,0.513592203,0.923741926,102.8745308,0.472305302,6.86985901,5.233920737,1.546431615,0.761642502,A,Y237,No
ZZZ0007503,1,CRE Permanent,0.729024779,0.345923842,1044318.502,0.583219823,0.802104396,93.84829962,0.195275773,-1.786373418,1.111069731,1.044222223,0.509246014,B,T982,Yes
ZZZ0007504,1,CRE Construction,0.905540968,0.275058661,1066139.583,0.724432775,0.240457752,102.7674547,0.220054522,-2.551149681,0.9962419,1.006759055,0.674521211,C,T982,No
ZZZ0007505,3,C&I,,0.619035712,981713.7083,0.590844731,0.122395145,112.5408054,0.261257739,-1.073959271,0.054139311,1.032193461,0.080476589,A,X456,Yes
ZZZ0007506,4,C&I,0.806114913,0.813008808,879194.6539,0.644891931,0.765589061,128.6471121,0.940459844,4.718729854,1.648669461,1.065240131,0.606624557,C,X456,Yes
ZZZ0007507,2,CRE Permanent,0.955719398,0.965952866,1010152.842,0.764575518,0.955344886,92.93399419,0.912219228,1.839499924,0.036253054,1.071327593,0.341909127,B,X456,Yes
ZZZ0007508,3,CRE Permanent,,0.114623217,931812.3283,0.361315052,0.065222031,110.5636927,0.947483423,0.639682596,4.502077337,1.036345306,0.840463556,C,T982,No
ZZZ0007509,4,CRE Permanent,0.046385614,0.368324389,919540.5127,0.037108491,0.238023947,102.3898269,0.148996801,2.741536177,0.367695163,1.021361497,0.741884368,A,T982,Yes
ZZZ0007510,4,CRE Construction,0.449646245,0.05250826,,0.359716996,0.680594886,86.67060818,0.381007593,2.515879322,2.526170403,1.029432465,0.365147549,A,Z009,No
ZZZ0007511,5,CRE Permanent,0.620138224,0.121110186,1018605.122,0.496110579,0.153946268,91.0274959,0.887078277,-14.31330007,1.482509766,1.024032511,0.048538029,B,Y237,No
ZZZ0007512,8,CRE Construction,0.648337597,0.000149804,942346.4837,0.518670078,0.281249024,96.52126066,0.198215365,-2.426144877,0.726772515,1.05032154,0.776158956,B,R567,No
ZZZ0007513,4,CRE Permanent,0.451661745,0.298494985,924355.6694,0.361329396,0.503226518,93.30347891,0.36383439,-4.376459518,0.185890326,1.012415757,0.197280413,C,T982,Yes
